seqnames,start,end,width,strand,WT1,WT2,WT3,KO1,KO2
chr11,101984067,101984467,401,*,69.37,38.26,40.64,38.42,98.99
chr7,100855812,100856212,401,*,62.19,38.26,32.69,38.42,83.55
chr12,33170067,33170467,401,*,35.88,13.91,19.44,21.77,41.78
chr7,113369221,113369621,401,*,105.25,44.34,48.59,67.87,116.25
chr19,46148353,46148753,401,*,27.51,27.82,27.39,23.05,51.77
chr8,122912054,122912454,401,*,22.72,7.83,21.2,20.49,28.15
chr7,16728608,16729008,401,*,9.57,6.96,22.09,11.53,27.25
chrX,101419682,101420082,401,*,43.06,25.22,23.86,40.98,41.78
chr7,135020757,135021157,401,*,39.47,20.87,20.32,24.33,49.04
chr4,133170094,133170494,401,*,23.92,18.26,27.39,23.05,39.96
chr1,62701036,62701436,401,*,64.58,27.82,26.51,34.58,76.29
chr2,159646594,159646994,401,*,49.04,25.22,18.55,30.74,54.49
chr6,47454140,47454540,401,*,133.95,67.82,58.31,97.33,142.59
chr10,22306458,22306858,401,*,53.82,26.08,31.81,43.54,57.22
chr17,13007626,13008026,401,*,151.89,72.17,76.87,102.45,176.19
chr13,108044218,108044618,401,*,127.97,63.47,53.01,84.52,142.59
chr4,145200021,145200421,401,*,29.9,10.43,17.67,21.77,31.79
chr5,97355187,97355587,401,*,32.29,20,20.32,30.74,34.51
chr14,103099289,103099689,401,*,121.99,79.12,53.01,97.33,135.32
chr6,136808027,136808427,401,*,114.81,53.04,66.26,96.05,117.16
chr12,73053808,73054208,401,*,63.39,33.04,28.27,42.26,71.75
chr11,110997238,110997638,401,*,32.29,12.17,30.04,19.21,15.44
chr5,125433952,125434352,401,*,89.7,38.26,64.5,55.07,124.42
chr1,172520877,172521277,401,*,35.88,24.35,24.74,25.61,50.86
chr17,34603802,34604202,401,*,214.08,104.34,98.07,156.24,231.59
chr19,18670589,18670989,401,*,269.1,106.08,128.11,212.59,261.56
chr18,32147466,32147866,401,*,52.62,33.04,29.16,35.86,68.12
chr14,50930870,50931270,401,*,203.32,97.38,92.77,153.68,211.61
chr16,21641969,21642369,401,*,171.03,73.91,60.96,125.5,161.66
chr10,94471441,94471841,401,*,27.51,14.78,8.84,15.37,32.7
chr4,55532399,55532799,401,*,192.55,105.21,79.52,142.15,208.89
chr4,53440114,53440514,401,*,174.61,87.82,75.98,116.54,198.9
chr2,36230293,36230693,401,*,65.78,34.78,37.11,49.94,74.47
chr10,125321465,125321865,401,*,43.06,30.43,21.2,43.54,41.78
chr9,115746449,115746849,401,*,34.68,18.26,13.25,30.74,29.97
chr8,82416597,82416997,401,*,15.55,19.13,18.55,26.89,22.71
chr3,86999043,86999443,401,*,49.04,27.82,15.9,32.02,53.58
chr12,9029944,9030344,401,*,137.54,89.56,53.01,102.45,157.12
chr13,92530766,92531166,401,*,191.36,78.25,84.82,137.03,194.36
chr16,36935854,36936254,401,*,46.64,27.82,18.55,28.17,57.22
chr8,14992718,14993118,401,*,83.72,43.47,37.99,67.87,82.65
chr13,99344522,99344922,401,*,104.05,42.6,45.94,62.75,117.16
chr11,77793186,77793586,401,*,37.08,23.48,47.71,21.77,80.83
chr1,13454551,13454951,401,*,22.72,16.52,19.44,28.17,25.43
chr7,30121683,30122083,401,*,66.98,27.82,32.69,39.7,78.11
chr7,30588701,30589101,401,*,144.71,86.95,84.82,106.29,182.55
chr16,21423504,21423904,401,*,15.55,15.65,16.79,11.53,33.6
chr9,46282787,46283187,401,*,51.43,30.43,50.36,34.58,87.19
chr3,119783099,119783499,401,*,129.17,66.08,48.59,83.24,144.4
chr7,100590886,100591286,401,*,101.66,44.34,55.66,67.87,118.07
chr9,60794203,60794603,401,*,31.1,23.48,38.87,35.86,48.13
chr13,96924523,96924923,401,*,34.68,15.65,19.44,26.89,36.33
chr6,42692885,42693285,401,*,106.44,31.3,31.81,79.4,82.65
chr2,69646971,69647371,401,*,55.02,27.82,27.39,35.86,64.48
chr4,148038792,148039192,401,*,162.65,78.25,94.54,102.45,209.8
chr14,72604185,72604585,401,*,38.27,12.17,17.67,23.05,39.96
chr1,191098185,191098585,401,*,71.76,31.3,43.29,48.66,85.37
chr11,47276683,47277083,401,*,45.45,24.35,15.02,33.3,44.5
chr3,57651538,57651938,401,*,51.43,25.22,23.86,35.86,55.4
chr8,86888521,86888921,401,*,57.41,20.87,23.86,34.58,59.94
chr15,72809847,72810247,401,*,59.8,29.56,28.27,38.42,69.02
chr5,139380360,139380760,401,*,93.29,59.99,66.26,64.03,136.23
chr19,24703598,24703998,401,*,31.1,25.22,15.9,16.65,17.26
chr6,142746752,142747152,401,*,32.29,15.65,14.14,30.74,26.34
chr14,20885483,20885883,401,*,25.12,17.39,18.55,28.17,27.25
chr10,14132199,14132599,401,*,33.49,15.65,16.79,17.93,42.69
chr4,133804399,133804799,401,*,55.02,22.61,26.51,30.74,65.39
chr16,13109598,13109998,401,*,216.47,93.9,94.54,145.99,234.32
chr19,8989061,8989461,401,*,57.41,22.61,30.04,42.26,58.13
chr2,167688720,167689120,401,*,92.09,47.82,52.13,42.26,139.86
chr7,80232496,80232896,401,*,127.97,66.08,82.17,94.77,157.12
chr17,65783628,65784028,401,*,31.1,25.22,30.04,33.3,43.59
chr7,105777726,105778126,401,*,72.96,46.95,28.27,28.17,41.78
chr3,100618507,100618907,401,*,50.23,20.87,12.37,15.37,21.8
chr9,119102259,119102659,401,*,71.76,40.87,28.27,48.66,80.83
chr5,90881651,90882051,401,*,28.7,15.65,11.49,28.17,23.61
chr3,90475864,90476264,401,*,87.31,50.43,69.8,66.59,121.7
chr11,60352811,60353211,401,*,229.63,88.69,103.37,165.2,231.59
chr5,107708280,107708680,401,*,40.66,30.43,21.2,46.1,37.24
chr7,4136762,4137162,401,*,121.99,68.69,66.26,74.28,163.48
chr7,46833284,46833684,401,*,29.9,18.26,15.9,24.33,33.6
chr11,101552534,101552934,401,*,119.6,75.65,82.17,88.36,163.48
chr2,58137639,58138039,401,*,29.9,12.17,14.14,21.77,29.97
chr2,132144919,132145319,401,*,38.27,21.74,26.51,29.45,48.13
chr7,3290243,3290643,401,*,102.85,66.08,68.03,74.28,140.77
chr12,52850332,52850732,401,*,69.37,21.74,13.25,58.91,60.85
chr8,41562710,41563110,401,*,34.68,10.43,10.6,24.33,28.15
chr16,15594319,15594719,401,*,113.62,59.13,38.87,83.24,113.53
chr7,31115640,31116040,401,*,46.64,25.22,31.81,40.98,51.77
chr4,8535386,8535786,401,*,186.57,83.47,82.17,138.31,188.91
chr10,80167531,80167931,401,*,139.93,60.86,77.75,89.64,168.93
chr17,47593220,47593620,401,*,74.15,53.04,35.34,46.1,103.54
chr9,63731419,63731819,401,*,49.04,25.22,40.64,34.58,69.93
chr2,23155838,23156238,401,*,142.32,71.3,67.15,97.33,161.66
chr4,145240948,145241348,401,*,74.15,35.65,41.53,58.91,78.11
chr18,32644169,32644569,401,*,53.82,35.65,33.57,20.49,38.14
chr16,11322671,11323071,401,*,32.29,26.08,43.29,26.89,66.3
chr6,101555198,101555598,401,*,53.82,38.26,20.32,40.98,61.76
chr17,87613293,87613693,401,*,28.7,10.43,18.55,17.93,35.42
chr12,118994270,118994670,401,*,75.35,34.78,20.32,35.86,24.52
chr4,53250325,53250725,401,*,29.9,13.04,16.79,29.45,25.43
chr5,115237773,115238173,401,*,31.1,15.65,34.46,17.93,58.13
chr7,45162158,45162558,401,*,34.68,12.17,26.51,19.21,49.04
chr16,59600854,59601254,401,*,101.66,59.99,56.55,73,125.33
chr10,95940446,95940846,401,*,179.4,94.77,78.63,112.7,217.06
chr10,79854204,79854604,401,*,163.85,88.69,98.95,112.7,210.7
chr13,112001121,112001521,401,*,39.47,25.22,27.39,23.05,60.85
chr4,44973396,44973796,401,*,37.08,19.13,17.67,15.37,53.58
chr9,14751930,14752330,401,*,68.17,21.74,29.16,48.66,61.76
chr3,27218617,27219017,401,*,32.29,23.48,22.97,20.49,50.86
chr7,84779157,84779557,401,*,66.98,30.43,18.55,47.38,60.85
chr7,102267314,102267714,401,*,84.92,34.78,32.69,51.23,90.82
chr8,94012477,94012877,401,*,92.09,61.73,53.01,65.31,122.61
chr1,75521309,75521709,401,*,110.03,49.56,60.08,71.72,130.78
chr7,115216784,115217184,401,*,52.62,33.04,30.04,43.54,59.94
chr14,40975158,40975558,401,*,29.9,6.96,17.67,20.49,30.88
chr5,92279166,92279566,401,*,76.54,40,23.86,60.19,69.93
chr7,99674894,99675294,401,*,100.46,56.52,45.94,76.84,108.08
chr16,26035540,26035940,401,*,35.88,15.65,20.32,26.89,38.14
chr4,45018399,45018799,401,*,68.17,31.3,45.06,43.54,89
chr8,105264419,105264819,401,*,44.25,28.69,39.76,42.26,58.13
chr7,19750103,19750503,401,*,23.92,17.39,22.97,15.37,43.59
chr2,25224634,25225034,401,*,181.79,105.21,115.74,147.27,218.88
chr4,26248188,26248588,401,*,38.27,26.08,9.72,19.21,14.53
chr13,52565356,52565756,401,*,20.33,16.52,29.16,20.49,39.96
chr1,66700601,66701001,401,*,187.77,92.17,69.8,143.43,182.55
chr8,47867075,47867475,401,*,33.49,16.52,10.6,16.65,39.96
chr16,11343325,11343725,401,*,52.62,33.04,36.22,37.14,72.66
chr9,105494964,105495364,401,*,149.5,56.52,76.87,108.85,153.49
chr1,160906096,160906496,401,*,222.45,119.99,103.37,151.12,265.2
chr7,80370533,80370933,401,*,23.92,11.3,21.2,16.65,35.42
chr3,88503125,88503525,401,*,71.76,39.13,38.87,51.23,84.46
chr15,93318802,93319202,401,*,32.29,20,14.14,14.09,16.35
chr1,191224291,191224691,401,*,88.5,34.78,44.18,42.26,116.25
chr11,94160424,94160824,401,*,21.53,24.35,30.92,21.77,48.13
chr3,90265535,90265935,401,*,209.3,84.34,91.89,162.64,197.08
chr1,181842278,181842678,401,*,168.63,75.65,89.24,115.26,193.45
chr10,4430396,4430796,401,*,55.02,30.43,22.97,47.38,50.86
chr9,60999166,60999566,401,*,44.25,20,12.37,23.05,61.76
chr11,63925218,63925618,401,*,52.62,15.65,21.2,38.42,44.5
chr19,12833152,12833552,401,*,16.74,7.83,9.72,7.68,26.34
chr9,37489635,37490035,401,*,38.27,19.13,12.37,17.93,47.23
chr8,95853339,95853739,401,*,57.41,20.87,29.16,30.74,69.02
chr16,33891542,33891942,401,*,38.27,13.91,25.62,34.58,36.33
chr3,146345182,146345582,401,*,41.86,16.52,17.67,29.45,39.96
chr14,75834239,75834639,401,*,81.33,50.43,58.31,79.4,89.91
chr3,135438078,135438478,401,*,254.75,123.47,108.67,201.06,253.39
chr5,66062409,66062809,401,*,29.9,11.3,15.02,21.77,29.97
chr4,138972683,138973083,401,*,37.08,15.65,33.57,20.49,59.94
chr17,5327772,5328172,401,*,27.51,14.78,16.79,19.21,34.51
chr17,3114744,3115144,401,*,172.22,79.12,70.68,112.7,188
chr10,81356355,81356755,401,*,47.84,17.39,22.09,26.89,53.58
chr6,116621296,116621696,401,*,33.49,25.22,23.86,20.49,54.49
chr7,4445491,4445891,401,*,40.66,23.48,24.74,24.33,56.31
chr16,35022172,35022572,401,*,131.56,73.04,78.63,85.8,174.38
chr1,40087493,40087893,401,*,23.92,13.04,22.09,15.37,39.05
chr7,90019583,90019983,401,*,84.92,38.26,32.69,65.31,78.11
chr14,74947697,74948097,401,*,22.72,18.26,32.69,26.89,39.96
chr18,36025522,36025922,401,*,19.14,20.87,22.09,19.21,37.24
chr9,106438185,106438585,401,*,130.36,65.21,64.5,96.05,141.68
chr5,52190403,52190803,401,*,144.71,66.95,63.61,102.45,151.67
chr11,117810394,117810794,401,*,31.1,26.08,37.99,25.61,60.85
chr4,88722323,88722723,401,*,98.07,40.87,44.18,73,95.36
chrX,20931977,20932377,401,*,22.72,10.43,12.37,17.93,24.52
chr10,80678108,80678508,401,*,84.92,34.78,47.71,49.94,105.35
chr2,68434505,68434905,401,*,53.82,36.52,27.39,20.49,35.42
chr8,26443085,26443485,401,*,26.31,16.52,12.37,20.49,29.97
chrX,94122374,94122774,401,*,43.06,28.69,26.51,33.3,54.49
chr2,126675414,126675814,401,*,50.23,26.08,45.06,34.58,76.29
chr10,90983053,90983453,401,*,50.23,27.82,18.55,47.38,40.87
chr5,8943865,8944265,401,*,23.92,21.74,14.14,24.33,29.97
chr11,82870082,82870482,401,*,71.76,32.17,33.57,42.26,84.46
chr1,13206835,13207235,401,*,17.94,10.43,9.72,12.81,23.61
chrX,36807765,36808165,401,*,107.64,31.3,40.64,69.15,100.81
chr4,154856063,154856463,401,*,20.33,21.74,25.62,20.49,40.87
chr2,12023364,12023764,401,*,76.54,43.47,37.99,38.42,38.14
chr6,26764726,26765126,401,*,113.62,42.6,35.34,49.94,39.05
chr5,74535252,74535652,401,*,110.03,53.91,41.53,71.72,118.97
chr12,75415044,75415444,401,*,22.72,14.78,22.09,20.49,33.6
chr3,138893504,138893904,401,*,22.72,7.83,17.67,17.93,27.25
chr3,50628332,50628732,401,*,41.86,20,15.9,28.17,42.69
chr1,155050189,155050589,401,*,89.7,49.56,50.36,67.87,103.54
chr19,42518545,42518945,401,*,107.64,47.82,60.96,71.72,127.15
chr1,92934415,92934815,401,*,167.44,70.43,72.45,108.85,180.73
chr14,31188659,31189059,401,*,53.82,21.74,37.99,32.02,72.66
chr18,62087906,62088306,401,*,35.88,14.78,13.25,26.89,31.79
chr14,66296755,66297155,401,*,110.03,53.91,70.68,75.56,138.96
chr1,34028767,34029167,401,*,44.25,27.82,23.86,33.3,52.68
chr2,145517363,145517763,401,*,34.68,13.91,13.25,16.65,40.87
chr5,63938627,63939027,401,*,64.58,33.91,35.34,40.98,80.83
chr4,132760315,132760715,401,*,33.49,13.04,33.57,21.77,52.68
chr8,27023509,27023909,401,*,98.07,43.47,46.83,57.63,117.16
chr2,130490815,130491215,401,*,26.31,15.65,15.02,21.77,29.97
chr18,73754254,73754654,401,*,99.27,52.17,45.06,83.24,95.36
chr13,97974802,97975202,401,*,25.12,12.17,13.25,16.65,29.97
chr8,88635946,88636346,401,*,77.74,30.43,47.71,43.54,101.72
chr2,59829133,59829533,401,*,25.12,13.91,18.55,17.93,34.51
chr4,62629498,62629898,401,*,43.06,13.91,32.69,33.3,49.04
chr17,31512109,31512509,401,*,47.84,31.3,32.69,21.77,82.65
chr14,48189339,48189739,401,*,32.29,18.26,20.32,20.49,43.59
chr11,20477501,20477901,401,*,98.07,40.87,42.41,66.59,100.81
chr7,101377892,101378292,401,*,46.64,31.3,32.69,34.58,64.48
chr2,25365471,25365871,401,*,51.43,21.74,41.53,44.82,59.03
chr8,13213902,13214302,401,*,46.64,20,28.27,26.89,59.94
chr16,24076448,24076848,401,*,31.1,25.22,13.25,15.37,60.85
chr11,16956489,16956889,401,*,29.9,14.78,17.67,29.45,27.25
chr18,67115919,67116319,401,*,33.49,10.43,20.32,17.93,41.78
chr5,142440461,142440861,401,*,90.9,43.47,50.36,49.94,121.7
chr3,108389198,108389598,401,*,43.06,29.56,30.04,28.17,64.48
chr5,43807963,43808363,401,*,38.27,30.43,26.51,34.58,49.95
chr9,110653975,110654375,401,*,155.48,64.34,75.98,107.57,166.2
chr6,124740900,124741300,401,*,56.21,32.17,37.11,40.98,71.75
chr17,75551830,75552230,401,*,216.47,92.17,83.05,152.4,215.24
chr8,11758134,11758534,401,*,86.11,41.74,37.11,40.98,114.43
chr6,5110391,5110791,401,*,58.6,41.74,33.57,25.61,39.05
chr2,130667549,130667949,401,*,49.04,20,30.92,28.17,63.57
chr6,4747017,4747417,401,*,40.66,17.39,29.16,39.7,39.05
chr13,94976148,94976548,401,*,108.83,40.87,53.89,69.15,119.88
chr9,47530068,47530468,401,*,144.71,80.86,48.59,97.33,158.94
chr17,29841678,29842078,401,*,50.23,22.61,37.99,38.42,61.76
chr8,35136599,35136999,401,*,39.47,18.26,23.86,37.14,36.33
chrX,93755897,93756297,401,*,61,26.95,17.67,24.33,24.52
chr5,112280190,112280590,401,*,63.39,25.22,25.62,39.7,65.39
chr9,97110969,97111369,401,*,185.38,87.82,75.98,135.75,188
chr2,60019135,60019535,401,*,34.68,20.87,23.86,28.17,42.69
chr1,138617938,138618338,401,*,66.98,42.6,25.62,39.7,85.37
chr3,96600835,96601235,401,*,71.76,41.74,39.76,51.23,87.19
chr1,89570499,89570899,401,*,33.49,28.69,21.2,20.49,55.4
chr15,12795367,12795767,401,*,33.49,9.56,7.95,20.49,28.15
chr5,24383443,24383843,401,*,35.88,31.3,37.11,23.05,72.66
chr6,99804224,99804624,401,*,34.68,16.52,22.97,16.65,51.77
chr10,20662958,20663358,401,*,31.1,18.26,12.37,21.77,34.51
chr8,117198116,117198516,401,*,93.29,53.91,60.08,65.31,122.61
chr11,102430208,102430608,401,*,81.33,55.65,61.85,58.91,120.79
chr18,75610600,75611000,401,*,20.33,11.3,25.62,11.53,42.69
chrX,36082931,36083331,401,*,41.86,18.26,21.2,28.17,45.41
chr19,42089195,42089595,401,*,43.06,15.65,18.55,23.05,48.13
chr3,88620927,88621327,401,*,52.62,24.35,36.22,28.17,76.29
chr4,11076044,11076444,401,*,69.37,32.17,30.92,44.82,76.29
chr1,161195513,161195913,401,*,25.12,10.43,16.79,14.09,34.51
chr12,105000936,105001336,401,*,39.47,33.91,28.27,33.3,57.22
chr3,138742015,138742415,401,*,89.7,52.17,51.24,67.87,106.26
chr19,21778089,21778489,401,*,162.65,84.34,79.52,130.62,167.11
chr11,20532519,20532919,401,*,44.25,20,15.02,30.74,41.78
chr8,47713934,47714334,401,*,265.51,143.47,122.81,207.46,286.08
chr3,28781043,28781443,401,*,186.57,93.04,68.91,156.24,167.11
chr3,146327942,146328342,401,*,38.27,15.65,16.79,30.74,33.6
chr10,18545801,18546201,401,*,64.58,40,30.04,21.77,41.78
chr6,147042571,147042971,401,*,99.27,35.65,44.18,61.47,105.35
chr7,96477151,96477551,401,*,65.78,33.91,37.11,51.23,71.75
chr4,48044881,48045281,401,*,136.34,74.78,64.5,116.54,133.51
chr17,33930644,33931044,401,*,40.66,19.13,35.34,30.74,55.4
chr4,143118898,143119298,401,*,34.68,19.13,20.32,25.61,40.87
chr1,54557487,54557887,401,*,71.76,34.78,30.92,38.42,89
chr3,96104243,96104643,401,*,39.47,32.17,37.99,25.61,74.47
chr7,133047305,133047705,401,*,28.7,17.39,23.86,16.65,47.23
chr6,57773759,57774159,401,*,37.08,14.78,15.02,23.05,38.14
chr2,130642677,130643077,401,*,59.8,34.78,41.53,30.74,95.36
chr5,18007080,18007480,401,*,51.43,36.52,14.14,16.65,29.97
chr10,61715063,61715463,401,*,70.56,32.17,42.41,49.94,81.74
chr13,114834590,114834990,401,*,39.47,23.48,17.67,30.74,41.78
chr4,47303290,47303690,401,*,51.43,20,34.46,39.7,56.31
chr17,81703301,81703701,401,*,38.27,11.3,11.49,21.77,35.42
chr17,74432582,74432982,401,*,28.7,21.74,19.44,17.93,15.44
chr11,107317722,107318122,401,*,150.69,46.95,76.87,106.29,150.76
chr8,95715682,95716082,401,*,50.23,21.74,28.27,28.17,63.57
chr6,72616617,72617017,401,*,92.09,56.52,43.29,53.79,123.52
chr15,76899692,76900092,401,*,34.68,13.91,26.51,23.05,45.41
chr18,77821883,77822283,401,*,26.31,13.04,7.07,14.09,29.97
chr19,32214871,32215271,401,*,39.47,16.52,17.67,26.89,39.96
chr6,85068316,85068716,401,*,28.7,16.52,13.25,20.49,32.7
chr12,24831371,24831771,401,*,26.31,17.39,15.9,15.37,39.05
chr4,47057175,47057575,401,*,59.8,32.17,50.36,37.14,93.55
chr8,26612141,26612541,401,*,31.1,13.91,15.02,25.61,29.06
chr3,84582553,84582953,401,*,135.15,69.56,59.2,85.8,158.03
chr16,90885659,90886059,401,*,25.12,12.17,13.25,14.09,32.7
chr14,48246245,48246645,401,*,27.51,14.78,15.9,19.21,33.6
chr13,55418031,55418431,401,*,17.94,13.04,23.86,15.37,35.42
chr7,31059336,31059736,401,*,62.19,16.52,29.16,39.7,60.85
chr15,100636741,100637141,401,*,26.31,14.78,25.62,16.65,44.5
chr9,41122613,41123013,401,*,38.27,22.61,25.62,30.74,46.32
chr19,36006280,36006680,401,*,62.19,34.78,23.86,52.51,57.22
chr2,69664047,69664447,401,*,26.31,21.74,12.37,20.49,34.51
chr9,106476941,106477341,401,*,185.38,98.25,113.97,147.27,214.34
chr8,120040914,120041314,401,*,21.53,8.69,21.2,15.37,32.7
chr5,115635504,115635904,401,*,50.23,29.56,24.74,35.86,58.13
chr8,70754418,70754818,401,*,105.25,49.56,50.36,75.56,111.71
chr8,46934155,46934555,401,*,41.86,30.43,22.09,15.37,29.06
chr5,141754220,141754620,401,*,38.27,10.43,30.04,20.49,69.93
chr15,53138935,53139335,401,*,39.47,23.48,23.86,34.58,42.69
chr11,118379613,118380013,401,*,25.12,27.82,30.04,23.05,51.77
chr16,38763508,38763908,401,*,43.06,22.61,22.09,39.7,39.05
chr10,80751453,80751853,401,*,58.6,44.34,42.41,52.51,76.29
chr15,58888744,58889144,401,*,145.91,74.78,77.75,90.93,184.37
chr4,41741176,41741576,401,*,93.29,45.21,50.36,67.87,103.54
chr2,69896998,69897398,401,*,102.85,48.69,57.43,69.15,121.7
chr6,131388271,131388671,401,*,89.7,53.04,43.29,69.15,98.99
chr11,70562569,70562969,401,*,55.02,24.35,33.57,29.45,74.47
chr12,87147410,87147810,401,*,239.2,104.34,88.35,169.04,237.04
chr7,135705759,135706159,401,*,27.51,14.78,10.6,15.37,33.6
chr3,108445049,108445449,401,*,56.21,22.61,30.04,39.7,59.03
chr1,51930595,51930995,401,*,88.5,39.13,29.16,57.63,88.1
chr17,87106679,87107079,401,*,32.29,20.87,22.97,20.49,48.13
chr8,105170351,105170751,401,*,151.89,59.13,62.73,89.64,167.11
chr12,84175662,84176062,401,*,70.56,33.04,49.48,49.94,89
chr9,53706224,53706624,401,*,293.02,117.38,132.53,243.32,266.1
chr11,22982083,22982483,401,*,70.56,26.95,30.92,48.66,69.02
chr1,10232861,10233261,401,*,167.44,77.38,76.87,121.66,174.38
chr7,134586976,134587376,401,*,23.92,14.78,22.09,26.89,28.15
chr5,123076111,123076511,401,*,50.23,36.52,42.41,26.89,92.64
chr5,25081537,25081937,401,*,81.33,28.69,29.16,47.38,82.65
chr3,65958086,65958486,401,*,167.44,79.99,80.4,126.78,173.47
chr17,34027906,34028306,401,*,55.02,33.91,37.99,44.82,68.12
chr7,126285311,126285711,401,*,26.31,13.04,26.51,14.09,47.23
chr12,111071767,111072167,401,*,32.29,31.3,24.74,20.49,59.94
chr10,83637285,83637685,401,*,66.98,38.26,23.86,44.82,73.56
chr10,3972900,3973300,401,*,105.25,55.65,50.36,83.24,108.08
chr6,113379270,113379670,401,*,26.31,19.13,20.32,19.21,39.96
chr18,66478124,66478524,401,*,106.44,39.13,38.87,87.08,84.46
chr4,63389718,63390118,401,*,44.25,26.08,29.16,38.42,49.95
chr3,41182285,41182685,401,*,37.08,17.39,19.44,32.02,34.51
chr3,102995514,102995914,401,*,93.29,54.78,51.24,61.47,119.88
chr13,73330804,73331204,401,*,77.74,32.17,39.76,46.1,91.73
chr18,34887324,34887724,401,*,69.37,37.39,29.16,39.7,85.37
chr2,38950420,38950820,401,*,81.33,24.35,35.34,21.77,42.69
chr9,119334280,119334680,401,*,39.47,15.65,30.04,30.74,46.32
chr7,30552209,30552609,401,*,120.79,46.95,58.31,80.68,128.06
chr7,105628614,105629014,401,*,83.72,42.6,34.46,56.35,90.82
chr10,67096517,67096917,401,*,51.43,37.39,31.81,43.54,63.57
chr7,30373491,30373891,401,*,88.5,37.39,34.46,52.51,96.27
chr15,84685489,84685889,401,*,56.21,21.74,29.16,26.89,72.66
chr2,60288623,60289023,401,*,40.66,16.52,16.79,28.17,39.05
chr12,73201609,73202009,401,*,38.27,14.78,11.49,30.74,29.06
chr5,148995018,148995418,401,*,33.49,19.13,18.55,23.05,40.87
chr9,107611586,107611986,401,*,55.02,26.95,32.69,49.94,52.68
chr7,143296445,143296845,401,*,69.37,31.3,35.34,44.82,79.01
chr17,27856252,27856652,401,*,35.88,26.95,36.22,21.77,69.02
chr8,111992097,111992497,401,*,87.31,34.78,31.81,56.35,86.28
chr5,21035679,21036079,401,*,47.84,21.74,18.55,12.81,27.25
chr10,79908495,79908895,401,*,82.52,40.87,38.87,44.82,105.35
chr18,64962366,64962766,401,*,28.7,13.91,11.49,24.33,25.43
chr15,59089729,59090129,401,*,72.96,38.26,44.18,39.7,103.54
chr4,99032934,99033334,401,*,32.29,16.52,10.6,29.45,25.43
chr9,22484613,22485013,401,*,35.88,11.3,12.37,24.33,30.88
chr1,107502026,107502426,401,*,37.08,14.78,12.37,28.17,30.88
chr8,95348967,95349367,401,*,53.82,23.48,31.81,40.98,57.22
chr16,44138872,44139272,401,*,98.07,47.82,44.18,84.52,88.1
chr7,24507300,24507700,401,*,59.8,31.3,32.69,38.42,73.56
chr16,22265828,22266228,401,*,132.75,64.34,67.15,94.77,146.22
chr13,44532731,44533131,401,*,35.88,16.52,14.14,19.21,41.78
chr10,67025521,67025921,401,*,46.64,20.87,26.51,32.02,52.68
chr4,62360411,62360811,401,*,240.39,127.81,83.93,194.66,227.96
chr9,83548093,83548493,401,*,75.35,44.34,45.06,74.28,72.66
chr10,127338868,127339268,401,*,45.45,7.83,21.2,32.02,52.68
chr2,12294060,12294460,401,*,72.96,36.52,27.39,29.45,35.42
chr7,3915429,3915829,401,*,22.72,13.04,12.37,17.93,26.34
chr14,77034465,77034865,401,*,50.23,14.78,32.69,34.58,55.4
chr9,109023290,109023690,401,*,21.53,15.65,18.55,15.37,35.42
chr8,25840616,25841016,401,*,75.35,56.52,51.24,67.87,94.45
chr1,74854679,74855079,401,*,35.88,20.87,24.74,25.61,47.23
chr4,133494432,133494832,401,*,34.68,20,22.09,14.09,57.22
chr4,28812812,28813212,401,*,138.73,74.78,60.08,67.87,64.48
chr7,5020169,5020569,401,*,93.29,67.82,37.99,67.87,114.43
chr2,153528155,153528555,401,*,28.7,13.04,19.44,21.77,33.6
